species,form,acquisition_method,map,encounter_type,badge_requirement,rate,evolution_source,quest,notes
SPECIES_ZIGZAGOON,,wild,ROUTE_1,land,0,table slot,,,morning; levels 2-3
SPECIES_HORSEA,,wild,ROUTE13,fishing,varies,40,,,stock FireRed; levels 15-25
SPECIES_GYARADOS,,wild,ROUTE13,fishing,varies,15,,,stock FireRed; levels 15-25
SPECIES_HORSEA,,wild,ROUTE13,fishing,varies,4,,,stock FireRed; levels 25-35
SPECIES_PSYDUCK,,wild,ROUTE13,fishing,varies,1,,,stock FireRed; levels 25-35
SPECIES_ODDISH,,wild,ROUTE14,land,varies,20,,,stock FireRed; levels 24-24
SPECIES_VENONAT,,wild,ROUTE14,land,varies,20,,,stock FireRed; levels 24-24
SPECIES_ODDISH,,wild,ROUTE14,land,varies,10,,,stock FireRed; levels 22-22
SPECIES_DITTO,,wild,ROUTE14,land,varies,10,,,stock FireRed; levels 23-23
SPECIES_PIDGEY,,wild,ROUTE14,land,varies,10,,,stock FireRed; levels 27-27
SPECIES_VENONAT,,wild,ROUTE14,land,varies,10,,,stock FireRed; levels 26-26
SPECIES_ODDISH,,wild,ROUTE14,land,varies,5,,,stock FireRed; levels 26-26
SPECIES_GLOOM,,wild,ROUTE14,land,varies,5,,,stock FireRed; levels 30-30
SPECIES_DITTO,,wild,ROUTE14,land,varies,4,,,stock FireRed; levels 23-23
SPECIES_PIDGEOTTO,,wild,ROUTE14,land,varies,4,,,stock FireRed; levels 29-29
SPECIES_DITTO,,wild,ROUTE14,land,varies,1,,,stock FireRed; levels 23-23
SPECIES_PIDGEOTTO,,wild,ROUTE14,land,varies,1,,,stock FireRed; levels 29-29
SPECIES_ODDISH,,wild,ROUTE15,land,varies,20,,,stock FireRed; levels 24-24
SPECIES_VENONAT,,wild,ROUTE15,land,varies,20,,,stock FireRed; levels 24-24
SPECIES_ODDISH,,wild,ROUTE15,land,varies,10,,,stock FireRed; levels 22-22
SPECIES_PIDGEY,,wild,ROUTE15,land,varies,10,,,stock FireRed; levels 27-27
SPECIES_PIDGEY,,wild,ROUTE15,land,varies,10,,,stock FireRed; levels 25-25
SPECIES_VENONAT,,wild,ROUTE15,land,varies,10,,,stock FireRed; levels 26-26
SPECIES_ODDISH,,wild,ROUTE15,land,varies,5,,,stock FireRed; levels 26-26
SPECIES_DITTO,,wild,ROUTE15,land,varies,5,,,stock FireRed; levels 25-25
SPECIES_PIDGEOTTO,,wild,ROUTE15,land,varies,4,,,stock FireRed; levels 29-29
SPECIES_GLOOM,,wild,ROUTE15,land,varies,4,,,stock FireRed; levels 28-28
SPECIES_PIDGEOTTO,,wild,ROUTE15,land,varies,1,,,stock FireRed; levels 29-29
SPECIES_GLOOM,,wild,ROUTE15,land,varies,1,,,stock FireRed; levels 30-30
SPECIES_SPEAROW,,wild,ROUTE16,land,varies,20,,,stock FireRed; levels 20-20
SPECIES_DODUO,,wild,ROUTE16,land,varies,20,,,stock FireRed; levels 18-18
SPECIES_RATTATA,,wild,ROUTE16,land,varies,10,,,stock FireRed; levels 18-18
SPECIES_RATTATA,,wild,ROUTE16,land,varies,10,,,stock FireRed; levels 20-20
SPECIES_SPEAROW,,wild,ROUTE16,land,varies,10,,,stock FireRed; levels 22-22
SPECIES_DODUO,,wild,ROUTE16,land,varies,10,,,stock FireRed; levels 20-20
SPECIES_RATTATA,,wild,ROUTE16,land,varies,5,,,stock FireRed; levels 22-22
SPECIES_DODUO,,wild,ROUTE16,land,varies,5,,,stock FireRed; levels 22-22
SPECIES_RATTATA,,wild,ROUTE16,land,varies,4,,,stock FireRed; levels 18-18
SPECIES_RATICATE,,wild,ROUTE16,land,varies,4,,,stock FireRed; levels 23-23
SPECIES_RATTATA,,wild,ROUTE16,land,varies,1,,,stock FireRed; levels 18-18
SPECIES_RATICATE,,wild,ROUTE16,land,varies,1,,,stock FireRed; levels 25-25
SPECIES_SPEAROW,,wild,ROUTE17,land,varies,20,,,stock FireRed; levels 20-20
SPECIES_DODUO,,wild,ROUTE17,land,varies,20,,,stock FireRed; levels 24-24
SPECIES_SPEAROW,,wild,ROUTE17,land,varies,10,,,stock FireRed; levels 22-22
SPECIES_DODUO,,wild,ROUTE17,land,varies,10,,,stock FireRed; levels 26-26
SPECIES_RATICATE,,wild,ROUTE17,land,varies,10,,,stock FireRed; levels 25-25
SPECIES_RATICATE,,wild,ROUTE17,land,varies,10,,,stock FireRed; levels 27-27
SPECIES_DODUO,,wild,ROUTE17,land,varies,5,,,stock FireRed; levels 28-28
SPECIES_RATICATE,,wild,ROUTE17,land,varies,5,,,stock FireRed; levels 29-29
SPECIES_RATTATA,,wild,ROUTE17,land,varies,4,,,stock FireRed; levels 22-22
SPECIES_FEAROW,,wild,ROUTE17,land,varies,4,,,stock FireRed; levels 25-25
SPECIES_RATTATA,,wild,ROUTE17,land,varies,1,,,stock FireRed; levels 22-22
SPECIES_FEAROW,,wild,ROUTE17,land,varies,1,,,stock FireRed; levels 27-27
SPECIES_SPEAROW,,wild,ROUTE18,land,varies,20,,,stock FireRed; levels 20-20
SPECIES_DODUO,,wild,ROUTE18,land,varies,20,,,stock FireRed; levels 24-24
SPECIES_SPEAROW,,wild,ROUTE18,land,varies,10,,,stock FireRed; levels 22-22
SPECIES_DODUO,,wild,ROUTE18,land,varies,10,,,stock FireRed; levels 26-26
SPECIES_RATICATE,,wild,ROUTE18,land,varies,10,,,stock FireRed; levels 25-25
SPECIES_FEAROW,,wild,ROUTE18,land,varies,10,,,stock FireRed; levels 25-25
SPECIES_DODUO,,wild,ROUTE18,land,varies,5,,,stock FireRed; levels 28-28
SPECIES_RATICATE,,wild,ROUTE18,land,varies,5,,,stock FireRed; levels 29-29
SPECIES_RATTATA,,wild,ROUTE18,land,varies,4,,,stock FireRed; levels 22-22
SPECIES_FEAROW,,wild,ROUTE18,land,varies,4,,,stock FireRed; levels 27-27
SPECIES_RATTATA,,wild,ROUTE18,land,varies,1,,,stock FireRed; levels 22-22
SPECIES_FEAROW,,wild,ROUTE18,land,varies,1,,,stock FireRed; levels 29-29
SPECIES_TENTACOOL,,wild,ROUTE19,water,varies,60,,,stock FireRed; levels 5-10
SPECIES_TENTACOOL,,wild,ROUTE19,water,varies,30,,,stock FireRed; levels 10-20
SPECIES_TENTACOOL,,wild,ROUTE19,water,varies,5,,,stock FireRed; levels 20-30
SPECIES_TENTACOOL,,wild,ROUTE19,water,varies,4,,,stock FireRed; levels 30-35
SPECIES_TENTACOOL,,wild,ROUTE19,water,varies,1,,,stock FireRed; levels 35-40
SPECIES_MAGIKARP,,wild,ROUTE19,fishing,varies,70,,,stock FireRed; levels 5-5
SPECIES_MAGIKARP,,wild,ROUTE19,fishing,varies,30,,,stock FireRed; levels 5-5
SPECIES_HORSEA,,wild,ROUTE19,fishing,varies,60,,,stock FireRed; levels 5-15
SPECIES_MAGIKARP,,wild,ROUTE19,fishing,varies,20,,,stock FireRed; levels 5-15
SPECIES_KRABBY,,wild,ROUTE19,fishing,varies,20,,,stock FireRed; levels 5-15
SPECIES_HORSEA,,wild,ROUTE19,fishing,varies,40,,,stock FireRed; levels 15-25
SPECIES_HORSEA,,wild,ROUTE19,fishing,varies,40,,,stock FireRed; levels 15-25
SPECIES_GYARADOS,,wild,ROUTE19,fishing,varies,15,,,stock FireRed; levels 15-25
SPECIES_SEADRA,,wild,ROUTE19,fishing,varies,4,,,stock FireRed; levels 25-35
SPECIES_PSYDUCK,,wild,ROUTE19,fishing,varies,1,,,stock FireRed; levels 25-35
SPECIES_TENTACOOL,,wild,ROUTE20,water,varies,60,,,stock FireRed; levels 5-10
SPECIES_TENTACOOL,,wild,ROUTE20,water,varies,30,,,stock FireRed; levels 10-20
SPECIES_TENTACOOL,,wild,ROUTE20,water,varies,5,,,stock FireRed; levels 20-30
SPECIES_TENTACOOL,,wild,ROUTE20,water,varies,4,,,stock FireRed; levels 30-35
SPECIES_TENTACOOL,,wild,ROUTE20,water,varies,1,,,stock FireRed; levels 35-40
SPECIES_MAGIKARP,,wild,ROUTE20,fishing,varies,70,,,stock FireRed; levels 5-5
SPECIES_MAGIKARP,,wild,ROUTE20,fishing,varies,30,,,stock FireRed; levels 5-5
SPECIES_HORSEA,,wild,ROUTE20,fishing,varies,60,,,stock FireRed; levels 5-15
SPECIES_MAGIKARP,,wild,ROUTE20,fishing,varies,20,,,stock FireRed; levels 5-15
SPECIES_KRABBY,,wild,ROUTE20,fishing,varies,20,,,stock FireRed; levels 5-15
SPECIES_HORSEA,,wild,ROUTE20,fishing,varies,40,,,stock FireRed; levels 15-25
SPECIES_HORSEA,,wild,ROUTE20,fishing,varies,40,,,stock FireRed; levels 15-25
SPECIES_GYARADOS,,wild,ROUTE20,fishing,varies,15,,,stock FireRed; levels 15-25
SPECIES_SEADRA,,wild,ROUTE20,fishing,varies,4,,,stock FireRed; levels 25-35
SPECIES_PSYDUCK,,wild,ROUTE20,fishing,varies,1,,,stock FireRed; levels 25-35
SPECIES_TANGELA,,wild,ROUTE21_NORTH,land,varies,20,,,stock FireRed; levels 22-22
SPECIES_TANGELA,,wild,ROUTE21_NORTH,land,varies,20,,,stock FireRed; levels 23-23
SPECIES_TANGELA,,wild,ROUTE21_NORTH,land,varies,10,,,stock FireRed; levels 24-24
SPECIES_TANGELA,,wild,ROUTE21_NORTH,land,varies,10,,,stock FireRed; levels 21-21
SPECIES_TANGELA,,wild,ROUTE21_NORTH,land,varies,10,,,stock FireRed; levels 25-25
SPECIES_TANGELA,,wild,ROUTE21_NORTH,land,varies,10,,,stock FireRed; levels 20-20
SPECIES_TANGELA,,wild,ROUTE21_NORTH,land,varies,5,,,stock FireRed; levels 19-19
SPECIES_TANGELA,,wild,ROUTE21_NORTH,land,varies,5,,,stock FireRed; levels 26-26
SPECIES_TANGELA,,wild,ROUTE21_NORTH,land,varies,4,,,stock FireRed; levels 18-18
SPECIES_TANGELA,,wild,ROUTE21_NORTH,land,varies,4,,,stock FireRed; levels 27-27
SPECIES_TANGELA,,wild,ROUTE21_NORTH,land,varies,1,,,stock FireRed; levels 17-17
SPECIES_TANGELA,,wild,ROUTE21_NORTH,land,varies,1,,,stock FireRed; levels 28-28
SPECIES_TENTACOOL,,wild,ROUTE21_NORTH,water,varies,60,,,stock FireRed; levels 5-10
SPECIES_TENTACOOL,,wild,ROUTE21_NORTH,water,varies,30,,,stock FireRed; levels 10-20
SPECIES_TENTACOOL,,wild,ROUTE21_NORTH,water,varies,5,,,stock FireRed; levels 20-30
SPECIES_TENTACOOL,,wild,ROUTE21_NORTH,water,varies,4,,,stock FireRed; levels 30-35
SPECIES_TENTACOOL,,wild,ROUTE21_NORTH,water,varies,1,,,stock FireRed; levels 35-40
SPECIES_MAGIKARP,,wild,ROUTE21_NORTH,fishing,varies,70,,,stock FireRed; levels 5-5
SPECIES_MAGIKARP,,wild,ROUTE21_NORTH,fishing,varies,30,,,stock FireRed; levels 5-5
SPECIES_HORSEA,,wild,ROUTE21_NORTH,fishing,varies,60,,,stock FireRed; levels 5-15
SPECIES_MAGIKARP,,wild,ROUTE21_NORTH,fishing,varies,20,,,stock FireRed; levels 5-15
SPECIES_KRABBY,,wild,ROUTE21_NORTH,fishing,varies,20,,,stock FireRed; levels 5-15
SPECIES_HORSEA,,wild,ROUTE21_NORTH,fishing,varies,40,,,stock FireRed; levels 15-25
SPECIES_HORSEA,,wild,ROUTE21_NORTH,fishing,varies,40,,,stock FireRed; levels 15-25
SPECIES_GYARADOS,,wild,ROUTE21_NORTH,fishing,varies,15,,,stock FireRed; levels 15-25
SPECIES_SEADRA,,wild,ROUTE21_NORTH,fishing,varies,4,,,stock FireRed; levels 25-35
SPECIES_PSYDUCK,,wild,ROUTE21_NORTH,fishing,varies,1,,,stock FireRed; levels 25-35
SPECIES_TANGELA,,wild,ROUTE21_SOUTH,land,varies,20,,,stock FireRed; levels 22-22
SPECIES_TANGELA,,wild,ROUTE21_SOUTH,land,varies,20,,,stock FireRed; levels 23-23
SPECIES_TANGELA,,wild,ROUTE21_SOUTH,land,varies,10,,,stock FireRed; levels 24-24
SPECIES_TANGELA,,wild,ROUTE21_SOUTH,land,varies,10,,,stock FireRed; levels 21-21
SPECIES_TANGELA,,wild,ROUTE21_SOUTH,land,varies,10,,,stock FireRed; levels 25-25
SPECIES_TANGELA,,wild,ROUTE21_SOUTH,land,varies,10,,,stock FireRed; levels 20-20
SPECIES_TANGELA,,wild,ROUTE21_SOUTH,land,varies,5,,,stock FireRed; levels 19-19
SPECIES_TANGELA,,wild,ROUTE21_SOUTH,land,varies,5,,,stock FireRed; levels 26-26
SPECIES_TANGELA,,wild,ROUTE21_SOUTH,land,varies,4,,,stock FireRed; levels 18-18
SPECIES_TANGELA,,wild,ROUTE21_SOUTH,land,varies,4,,,stock FireRed; levels 27-27
SPECIES_TANGELA,,wild,ROUTE21_SOUTH,land,varies,1,,,stock FireRed; levels 17-17
SPECIES_TANGELA,,wild,ROUTE21_SOUTH,land,varies,1,,,stock FireRed; levels 28-28
SPECIES_TENTACOOL,,wild,ROUTE21_SOUTH,water,varies,60,,,stock FireRed; levels 5-10
SPECIES_TENTACOOL,,wild,ROUTE21_SOUTH,water,varies,30,,,stock FireRed; levels 10-20
SPECIES_TENTACOOL,,wild,ROUTE21_SOUTH,water,varies,5,,,stock FireRed; levels 20-30
SPECIES_TENTACOOL,,wild,ROUTE21_SOUTH,water,varies,4,,,stock FireRed; levels 30-35
SPECIES_TENTACOOL,,wild,ROUTE21_SOUTH,water,varies,1,,,stock FireRed; levels 35-40
SPECIES_MAGIKARP,,wild,ROUTE21_SOUTH,fishing,varies,70,,,stock FireRed; levels 5-5
SPECIES_MAGIKARP,,wild,ROUTE21_SOUTH,fishing,varies,30,,,stock FireRed; levels 5-5
SPECIES_HORSEA,,wild,ROUTE21_SOUTH,fishing,varies,60,,,stock FireRed; levels 5-15
SPECIES_MAGIKARP,,wild,ROUTE21_SOUTH,fishing,varies,20,,,stock FireRed; levels 5-15
SPECIES_KRABBY,,wild,ROUTE21_SOUTH,fishing,varies,20,,,stock FireRed; levels 5-15
SPECIES_HORSEA,,wild,ROUTE21_SOUTH,fishing,varies,40,,,stock FireRed; levels 15-25
SPECIES_HORSEA,,wild,ROUTE21_SOUTH,fishing,varies,40,,,stock FireRed; levels 15-25
SPECIES_GYARADOS,,wild,ROUTE21_SOUTH,fishing,varies,15,,,stock FireRed; levels 15-25
SPECIES_SEADRA,,wild,ROUTE21_SOUTH,fishing,varies,4,,,stock FireRed; levels 25-35
SPECIES_PSYDUCK,,wild,ROUTE21_SOUTH,fishing,varies,1,,,stock FireRed; levels 25-35
SPECIES_RATTATA,,wild,ROUTE22,land,varies,20,,,stock FireRed; levels 3-3
SPECIES_MANKEY,,wild,ROUTE22,land,varies,20,,,stock FireRed; levels 3-3
SPECIES_RATTATA,,wild,ROUTE22,land,varies,10,,,stock FireRed; levels 4-4
SPECIES_MANKEY,,wild,ROUTE22,land,varies,10,,,stock FireRed; levels 4-4
SPECIES_RATTATA,,wild,ROUTE22,land,varies,10,,,stock FireRed; levels 2-2
SPECIES_MANKEY,,wild,ROUTE22,land,varies,10,,,stock FireRed; levels 2-2
SPECIES_SPEAROW,,wild,ROUTE22,land,varies,5,,,stock FireRed; levels 3-3
SPECIES_SPEAROW,,wild,ROUTE22,land,varies,5,,,stock FireRed; levels 5-5
SPECIES_RATTATA,,wild,ROUTE22,land,varies,4,,,stock FireRed; levels 5-5
SPECIES_MANKEY,,wild,ROUTE22,land,varies,4,,,stock FireRed; levels 5-5
SPECIES_RATTATA,,wild,ROUTE22,land,varies,1,,,stock FireRed; levels 5-5
SPECIES_MANKEY,,wild,ROUTE22,land,varies,1,,,stock FireRed; levels 5-5
SPECIES_PSYDUCK,,wild,ROUTE22,water,varies,60,,,stock FireRed; levels 20-25
SPECIES_PSYDUCK,,wild,ROUTE22,water,varies,30,,,stock FireRed; levels 20-25
SPECIES_PSYDUCK,,wild,ROUTE22,water,varies,5,,,stock FireRed; levels 25-30
SPECIES_PSYDUCK,,wild,ROUTE22,water,varies,4,,,stock FireRed; levels 30-35
SPECIES_PSYDUCK,,wild,ROUTE22,water,varies,1,,,stock FireRed; levels 35-40
SPECIES_MAGIKARP,,wild,ROUTE22,fishing,varies,70,,,stock FireRed; levels 5-5
SPECIES_MAGIKARP,,wild,ROUTE22,fishing,varies,30,,,stock FireRed; levels 5-5
SPECIES_POLIWAG,,wild,ROUTE22,fishing,varies,60,,,stock FireRed; levels 5-15
SPECIES_MAGIKARP,,wild,ROUTE22,fishing,varies,20,,,stock FireRed; levels 5-15
SPECIES_GOLDEEN,,wild,ROUTE22,fishing,varies,20,,,stock FireRed; levels 5-15
SPECIES_POLIWAG,,wild,ROUTE22,fishing,varies,40,,,stock FireRed; levels 15-25
SPECIES_POLIWHIRL,,wild,ROUTE22,fishing,varies,40,,,stock FireRed; levels 20-30
SPECIES_GYARADOS,,wild,ROUTE22,fishing,varies,15,,,stock FireRed; levels 15-25
SPECIES_PSYDUCK,,wild,ROUTE22,fishing,varies,4,,,stock FireRed; levels 15-25
SPECIES_PSYDUCK,,wild,ROUTE22,fishing,varies,1,,,stock FireRed; levels 25-35
SPECIES_MANKEY,,wild,ROUTE23,land,varies,20,,,stock FireRed; levels 32-32
SPECIES_FEAROW,,wild,ROUTE23,land,varies,20,,,stock FireRed; levels 40-40
SPECIES_MANKEY,,wild,ROUTE23,land,varies,10,,,stock FireRed; levels 34-34
SPECIES_SPEAROW,,wild,ROUTE23,land,varies,10,,,stock FireRed; levels 34-34
SPECIES_EKANS,,wild,ROUTE23,land,varies,10,,,stock FireRed; levels 32-32
SPECIES_EKANS,,wild,ROUTE23,land,varies,10,,,stock FireRed; levels 34-34
SPECIES_PRIMEAPE,,wild,ROUTE23,land,varies,5,,,stock FireRed; levels 42-42
SPECIES_ARBOK,,wild,ROUTE23,land,varies,5,,,stock FireRed; levels 44-44
SPECIES_SPEAROW,,wild,ROUTE23,land,varies,4,,,stock FireRed; levels 32-32
SPECIES_FEAROW,,wild,ROUTE23,land,varies,4,,,stock FireRed; levels 42-42
SPECIES_SPEAROW,,wild,ROUTE23,land,varies,1,,,stock FireRed; levels 32-32
SPECIES_FEAROW,,wild,ROUTE23,land,varies,1,,,stock FireRed; levels 44-44
SPECIES_PSYDUCK,,wild,ROUTE23,water,varies,60,,,stock FireRed; levels 20-25
SPECIES_PSYDUCK,,wild,ROUTE23,water,varies,30,,,stock FireRed; levels 20-25
SPECIES_PSYDUCK,,wild,ROUTE23,water,varies,5,,,stock FireRed; levels 25-30
SPECIES_PSYDUCK,,wild,ROUTE23,water,varies,4,,,stock FireRed; levels 30-35
SPECIES_PSYDUCK,,wild,ROUTE23,water,varies,1,,,stock FireRed; levels 35-40
SPECIES_MAGIKARP,,wild,ROUTE23,fishing,varies,70,,,stock FireRed; levels 5-5
SPECIES_MAGIKARP,,wild,ROUTE23,fishing,varies,30,,,stock FireRed; levels 5-5
SPECIES_POLIWAG,,wild,ROUTE23,fishing,varies,60,,,stock FireRed; levels 5-15
SPECIES_MAGIKARP,,wild,ROUTE23,fishing,varies,20,,,stock FireRed; levels 5-15
SPECIES_GOLDEEN,,wild,ROUTE23,fishing,varies,20,,,stock FireRed; levels 5-15
SPECIES_POLIWAG,,wild,ROUTE23,fishing,varies,40,,,stock FireRed; levels 15-25
SPECIES_POLIWHIRL,,wild,ROUTE23,fishing,varies,40,,,stock FireRed; levels 20-30
SPECIES_GYARADOS,,wild,ROUTE23,fishing,varies,15,,,stock FireRed; levels 15-25
SPECIES_PSYDUCK,,wild,ROUTE23,fishing,varies,4,,,stock FireRed; levels 15-25
SPECIES_PSYDUCK,,wild,ROUTE23,fishing,varies,1,,,stock FireRed; levels 25-35
SPECIES_WEEDLE,,wild,ROUTE24,land,varies,20,,,stock FireRed; levels 7-7
SPECIES_CATERPIE,,wild,ROUTE24,land,varies,20,,,stock FireRed; levels 7-7
SPECIES_PIDGEY,,wild,ROUTE24,land,varies,10,,,stock FireRed; levels 11-11
SPECIES_ODDISH,,wild,ROUTE24,land,varies,10,,,stock FireRed; levels 12-12
SPECIES_ODDISH,,wild,ROUTE24,land,varies,10,,,stock FireRed; levels 13-13
SPECIES_ABRA,,wild,ROUTE24,land,varies,10,,,stock FireRed; levels 10-10
SPECIES_PIDGEY,,wild,ROUTE24,land,varies,5,,,stock FireRed; levels 13-13
SPECIES_ODDISH,,wild,ROUTE24,land,varies,5,,,stock FireRed; levels 14-14
SPECIES_KAKUNA,,wild,ROUTE24,land,varies,4,,,stock FireRed; levels 8-8
SPECIES_ABRA,,wild,ROUTE24,land,varies,4,,,stock FireRed; levels 8-8
SPECIES_METAPOD,,wild,ROUTE24,land,varies,1,,,stock FireRed; levels 8-8
SPECIES_ABRA,,wild,ROUTE24,land,varies,1,,,stock FireRed; levels 12-12
SPECIES_TENTACOOL,,wild,ROUTE24,water,varies,60,,,stock FireRed; levels 5-10
SPECIES_TENTACOOL,,wild,ROUTE24,water,varies,30,,,stock FireRed; levels 10-20
SPECIES_TENTACOOL,,wild,ROUTE24,water,varies,5,,,stock FireRed; levels 20-30
SPECIES_TENTACOOL,,wild,ROUTE24,water,varies,4,,,stock FireRed; levels 30-35
SPECIES_TENTACOOL,,wild,ROUTE24,water,varies,1,,,stock FireRed; levels 35-40
SPECIES_MAGIKARP,,wild,ROUTE24,fishing,varies,70,,,stock FireRed; levels 5-5
SPECIES_MAGIKARP,,wild,ROUTE24,fishing,varies,30,,,stock FireRed; levels 5-5
SPECIES_HORSEA,,wild,ROUTE24,fishing,varies,60,,,stock FireRed; levels 5-15
SPECIES_MAGIKARP,,wild,ROUTE24,fishing,varies,20,,,stock FireRed; levels 5-15
SPECIES_KRABBY,,wild,ROUTE24,fishing,varies,20,,,stock FireRed; levels 5-15
SPECIES_HORSEA,,wild,ROUTE24,fishing,varies,40,,,stock FireRed; levels 15-25
SPECIES_HORSEA,,wild,ROUTE24,fishing,varies,40,,,stock FireRed; levels 15-25
SPECIES_GYARADOS,,wild,ROUTE24,fishing,varies,15,,,stock FireRed; levels 15-25
SPECIES_HORSEA,,wild,ROUTE24,fishing,varies,4,,,stock FireRed; levels 25-35
SPECIES_PSYDUCK,,wild,ROUTE24,fishing,varies,1,,,stock FireRed; levels 25-35
SPECIES_WEEDLE,,wild,ROUTE25,land,varies,20,,,stock FireRed; levels 8-8
SPECIES_CATERPIE,,wild,ROUTE25,land,varies,20,,,stock FireRed; levels 8-8
SPECIES_PIDGEY,,wild,ROUTE25,land,varies,10,,,stock FireRed; levels 13-13
SPECIES_ODDISH,,wild,ROUTE25,land,varies,10,,,stock FireRed; levels 14-14
SPECIES_ODDISH,,wild,ROUTE25,land,varies,10,,,stock FireRed; levels 13-13
SPECIES_ABRA,,wild,ROUTE25,land,varies,10,,,stock FireRed; levels 11-11
SPECIES_PIDGEY,,wild,ROUTE25,land,varies,5,,,stock FireRed; levels 11-11
SPECIES_ODDISH,,wild,ROUTE25,land,varies,5,,,stock FireRed; levels 12-12
SPECIES_KAKUNA,,wild,ROUTE25,land,varies,4,,,stock FireRed; levels 9-9
SPECIES_ABRA,,wild,ROUTE25,land,varies,4,,,stock FireRed; levels 9-9
SPECIES_METAPOD,,wild,ROUTE25,land,varies,1,,,stock FireRed; levels 9-9
SPECIES_ABRA,,wild,ROUTE25,land,varies,1,,,stock FireRed; levels 13-13
SPECIES_PSYDUCK,,wild,ROUTE25,water,varies,60,,,stock FireRed; levels 20-25
SPECIES_PSYDUCK,,wild,ROUTE25,water,varies,30,,,stock FireRed; levels 20-25
SPECIES_PSYDUCK,,wild,ROUTE25,water,varies,5,,,stock FireRed; levels 25-30
SPECIES_PSYDUCK,,wild,ROUTE25,water,varies,4,,,stock FireRed; levels 30-35
SPECIES_PSYDUCK,,wild,ROUTE25,water,varies,1,,,stock FireRed; levels 35-40
SPECIES_MAGIKARP,,wild,ROUTE25,fishing,varies,70,,,stock FireRed; levels 5-5
SPECIES_MAGIKARP,,wild,ROUTE25,fishing,varies,30,,,stock FireRed; levels 5-5
SPECIES_POLIWAG,,wild,ROUTE25,fishing,varies,60,,,stock FireRed; levels 5-15
SPECIES_MAGIKARP,,wild,ROUTE25,fishing,varies,20,,,stock FireRed; levels 5-15
SPECIES_GOLDEEN,,wild,ROUTE25,fishing,varies,20,,,stock FireRed; levels 5-15
SPECIES_POLIWAG,,wild,ROUTE25,fishing,varies,40,,,stock FireRed; levels 15-25
SPECIES_POLIWHIRL,,wild,ROUTE25,fishing,varies,40,,,stock FireRed; levels 20-30
SPECIES_GYARADOS,,wild,ROUTE25,fishing,varies,15,,,stock FireRed; levels 15-25
SPECIES_PSYDUCK,,wild,ROUTE25,fishing,varies,4,,,stock FireRed; levels 15-25
SPECIES_PSYDUCK,,wild,ROUTE25,fishing,varies,1,,,stock FireRed; levels 25-35
SPECIES_TENTACOOL,,wild,PALLET_TOWN,water,varies,60,,,stock FireRed; levels 5-10
SPECIES_TENTACOOL,,wild,PALLET_TOWN,water,varies,30,,,stock FireRed; levels 10-20
SPECIES_TENTACOOL,,wild,PALLET_TOWN,water,varies,5,,,stock FireRed; levels 20-30
SPECIES_TENTACOOL,,wild,PALLET_TOWN,water,varies,4,,,stock FireRed; levels 30-35
SPECIES_TENTACOOL,,wild,PALLET_TOWN,water,varies,1,,,stock FireRed; levels 35-40
SPECIES_MAGIKARP,,wild,PALLET_TOWN,fishing,varies,70,,,stock FireRed; levels 5-10
SPECIES_MAGIKARP,,wild,PALLET_TOWN,fishing,varies,30,,,stock FireRed; levels 5-10
SPECIES_HORSEA,,wild,PALLET_TOWN,fishing,varies,60,,,stock FireRed; levels 5-15
SPECIES_MAGIKARP,,wild,PALLET_TOWN,fishing,varies,20,,,stock FireRed; levels 5-15
SPECIES_KRABBY,,wild,PALLET_TOWN,fishing,varies,20,,,stock FireRed; levels 5-15
SPECIES_HORSEA,,wild,PALLET_TOWN,fishing,varies,40,,,stock FireRed; levels 15-25
SPECIES_SHELLDER,,wild,PALLET_TOWN,fishing,varies,40,,,stock FireRed; levels 15-25
SPECIES_GYARADOS,,wild,PALLET_TOWN,fishing,varies,15,,,stock FireRed; levels 15-25
SPECIES_SEADRA,,wild,PALLET_TOWN,fishing,varies,4,,,stock FireRed; levels 25-35
SPECIES_PSYDUCK,,wild,PALLET_TOWN,fishing,varies,1,,,stock FireRed; levels 25-35
SPECIES_PSYDUCK,,wild,VIRIDIAN_CITY,water,varies,60,,,stock FireRed; levels 20-25
SPECIES_PSYDUCK,,wild,VIRIDIAN_CITY,water,varies,30,,,stock FireRed; levels 20-25
SPECIES_PSYDUCK,,wild,VIRIDIAN_CITY,water,varies,5,,,stock FireRed; levels 25-30
SPECIES_PSYDUCK,,wild,VIRIDIAN_CITY,water,varies,4,,,stock FireRed; levels 30-35
SPECIES_PSYDUCK,,wild,VIRIDIAN_CITY,water,varies,1,,,stock FireRed; levels 35-40
SPECIES_MAGIKARP,,wild,VIRIDIAN_CITY,fishing,varies,70,,,stock FireRed; levels 5-5
SPECIES_MAGIKARP,,wild,VIRIDIAN_CITY,fishing,varies,30,,,stock FireRed; levels 5-5
SPECIES_POLIWAG,,wild,VIRIDIAN_CITY,fishing,varies,60,,,stock FireRed; levels 5-15
SPECIES_MAGIKARP,,wild,VIRIDIAN_CITY,fishing,varies,20,,,stock FireRed; levels 5-15
SPECIES_GOLDEEN,,wild,VIRIDIAN_CITY,fishing,varies,20,,,stock FireRed; levels 5-15
SPECIES_POLIWAG,,wild,VIRIDIAN_CITY,fishing,varies,40,,,stock FireRed; levels 15-25
SPECIES_POLIWHIRL,,wild,VIRIDIAN_CITY,fishing,varies,40,,,stock FireRed; levels 20-30
